period_flag,category_raw,value
EXT,강도치상 / 검거인원[명],10.0
EXT,내란의죄 / 검거건수[건],10.0
EXT,내란의죄 / 발생건수[건],10.0
EXT,마약류관리에 관한법률(마약) / 미상검거인원[명],10.0
EXT,신용정보의 이용 및 보호에 관한법률 / 여자검거인원[명],10.0
EXT,의료기기법 / 미상검거인원[명],10.0
EXT,자동차 손해배상 보장법 / 미상검거인원[명],10.0
EXT,청소년보호법 / 법인[개],10.0
EXT,총포·도검·화약류등의 안전관리에 관한법률 / 법인[개],10.0
EXT,화학물질관리법 / 미상검거인원[명],10.0
EXT,예비군법 / 발생비[건/10만명],9.9
EXT,강제추행 / 법인[개],9.0
EXT,대부업 등의 등록 및 금융이용자 보호에 관한법률 / 법인[개],9.0
EXT,도로교통법(사고후미조치) / 미상검거인원[명],9.0
EXT,복표 / 여자검거인원[명],9.0
EXT,비밀침해 / 미상검거인원[명],9.0
EXT,일수와수리에관한죄 / 검거인원[명],9.0
EXT,화재로 인한 재해보상과 보험가입에 관한법률 / 발생건수[건],9.0
EXT,업무상과실치사상 / 발생비[건/10만명],8.5
EXT,보험사기방지특별법 / 발생비[건/10만명],8.1
EXT,강도치상 / 남자검거인원[명],8.0
EXT,강도치상 / 발생건수[건],8.0
EXT,건설기계관리법 / 여자검거인원[명],8.0
EXT,게임산업진흥에 관한법률 / 미상검거인원[명],8.0
EXT,공갈 / 법인[개],8.0
EXT,공유수면관리 및 매립에 관한법률 / 미상검거인원[명],8.0
EXT,공중밀집장소 추행 / 법인[개],8.0
EXT,국가보안법 / 미상검거인원[명],8.0
EXT,마약류관리에 관한법률(마약) / 법인[개],8.0
EXT,마약류관리에 관한법률(향정) / 법인[개],8.0
EXT,방화치사 / 검거건수[건],8.0
EXT,방화치사 / 검거인원[명],8.0
EXT,방화치사 / 발생건수[건],8.0
EXT,병역법 / 미상검거인원[명],8.0
EXT,선박안전법 / 여자검거인원[명],8.0
EXT,액화석유가스의 안전관리 및 사업법 / 미상검거인원[명],8.0
EXT,여객자동차 운수사업법 / 미상검거인원[명],8.0
EXT,일수와수리에관한죄 / 검거건수[건],8.0
EXT,일수와수리에관한죄 / 발생건수[건],8.0
EXT,전자금융거래법 / 법인[개],8.0
EXT,주거침입 / 법인[개],8.0
EXT,화재로 인한 재해보상과 보험가입에 관한법률 / 검거건수[건],8.0
EXT,화재로 인한 재해보상과 보험가입에 관한법률 / 검거인원[명],8.0
EXT,침입절도 / 발생비[건/10만명],7.8
EXT,공무원범죄 / 발생비[건/10만명],7.4
EXT,강도치상 / 검거건수[건],7.0
EXT,개발제한구역의 지정 및 관리에 관한 특별조치법 / 미상검거인원[명],7.0
EXT,개인정보보호법 / 발생비[건/10만명],7.0
EXT,건설기계관리법 / 미상검거인원[명],7.0
EXT,경범죄처벌법 / 법인[개],7.0
EXT,공무방해치상 / 여자검거인원[명],7.0
EXT,마약류관리에 관한법률(대마) / 미상검거인원[명],7.0
EXT,부정수표단속법 / 미상검거인원[명],7.0
EXT,상해치사 / 여자검거인원[명],7.0
EXT,액화석유가스의 안전관리 및 사업법 / 여자검거인원[명],7.0
EXT,영유아보육법 / 남자검거인원[명],7.0
EXT,청소년보호법 / 미상검거인원[명],7.0
EXT,하천법 / 법인[개],7.0
EXT,화재로 인한 재해보상과 보험가입에 관한법률 / 남자검거인원[명],7.0
EXT,고용보험법 / 발생비[건/10만명],6.5
EXT,성매매알선 등 행위의 처벌에 관한법률 / 발생비[건/10만명],6.2
EXT,도로교통법(음주측정거부) / 발생비[건/10만명],6.1
EXT,업무상과실치상 / 발생비[건/10만명],6.1
EXT,공중밀집장소 추행 / 여자검거인원[명],6.0
EXT,과실치사상 / 발생비[건/10만명],6.0
EXT,과실치상 / 발생비[건/10만명],6.0
EXT,관세법 / 미상검거인원[명],6.0
EXT,농수산물유통 및 가격안정에 관한법률 / 법인[개],6.0
EXT,도로교통법(무면허운전) / 법인[개],6.0
EXT,마약류관리에 관한법률(대마) / 법인[개],6.0
EXT,변호사법 / 미상검거인원[명],6.0
EXT,불법사용 / 미상검거인원[명],6.0
EXT,살인 / 법인[개],6.0
EXT,"살인(미수, 예비, 음모, 방조) / 미상검거인원[명]",6.0
EXT,아동·청소년의 성보호에 관한법률(성매수등) / 미상검거인원[명],6.0
EXT,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 미상검거인원[명],6.0
EXT,일수와수리에관한죄 / 남자검거인원[명],6.0
EXT,중대재해처벌등에관한법률 / 여자검거인원[명],6.0
EXT,촬영물등이용협박·강요 / 미상검거인원[명],6.0
EXT,하천법 / 미상검거인원[명],6.0
EXT,게임산업진흥에 관한법률 / 발생비[건/10만명],5.8
EXT,농수산물의원산지표시등에관한법률 / 발생비[건/10만명],5.6
EXT,상표법 / 발생비[건/10만명],5.5
EXT,편의시설부정이용 / 발생비[건/10만명],5.4
EXT,건축법 / 발생비[건/10만명],5.3
EXT,공안을해하는죄 / 미상검거인원[명],5.0
EXT,공중위생관리법 / 미상검거인원[명],5.0
EXT,교통방해 / 법인[개],5.0
EXT,국가기술자격법 / 법인[개],5.0
EXT,근로기준법 / 미상검거인원[명],5.0
EXT,기타 / 검거건수[건],5.0
EXT,기타 / 검거인원[명],5.0
EXT,방화치사 / 남자검거인원[명],5.0
EXT,방화치상 / 여자검거인원[명],5.0
EXT,병역법 / 법인[개],5.0
EXT,수도법 / 법인[개],5.0
EXT,수산업법 / 법인[개],5.0
EXT,유기 / 미상검거인원[명],5.0
EXT,음용수에관한죄 / 여자검거인원[명],5.0
EXT,인신매매 / 발생건수[건],5.0
EXT,조세범처벌법 / 발생비[건/10만명],5.0
EXT,주민등록법 / 법인[개],5.0
EXT,집회및시위에 관한법률 / 법인[개],5.0
EXT,체포 / 미상검거인원[명],5.0
EXT,체포치상 / 검거인원[명],5.0
EXT,특가법(도주차량) / 미상검거인원[명],5.0
EXT,특허법 / 미상검거인원[명],5.0
EXT,아동·청소년의성보호에관한법률(성착취물등) / 발생비[건/10만명],4.7
EXT,공연음란 / 발생비[건/10만명],4.4
EXT,대기환경보전법 / 발생비[건/10만명],4.3
EXT,산업안전보건법 / 발생비[건/10만명],4.3
EXT,선박직원법 / 발생비[건/10만명],4.3
EXT,실화 / 발생비[건/10만명],4.2
EXT,출입국관리법 / 발생비[건/10만명],4.2
EXT,의료법 / 발생비[건/10만명],4.1
EXT,간음 / 여자검거인원[명],4.0
EXT,"강간등(강간,준강간,간음,강제추행,준강제추행) / 여자검거인원[명]",4.0
EXT,강간등살인 / 검거인원[명],4.0
EXT,강간등살인 / 남자검거인원[명],4.0
EXT,강간등치상 / 여자검거인원[명],4.0
EXT,강도살인 / 여자검거인원[명],4.0
EXT,공안을해하는죄 / 법인[개],4.0
EXT,공중밀집장소 추행 / 미상검거인원[명],4.0
EXT,교통사고처리특례법 / 법인[개],4.0
EXT,기타 / 발생건수[건],4.0
EXT,농수산물의원산지표시등에관한법률 / 미상검거인원[명],4.0
EXT,선박직원법 / 여자검거인원[명],4.0
EXT,인신매매 / 검거건수[건],4.0
EXT,장물 / 미상검거인원[명],4.0
EXT,주민등록법 / 발생비[건/10만명],4.0
EXT,주차장법 / 법인[개],4.0
EXT,체포치상 / 남자검거인원[명],4.0
EXT,위증과증거인멸 / 발생비[건/10만명],3.9
EXT,폐기물관리법 / 발생비[건/10만명],3.9
EXT,마약류관리에 관한법률(마약) / 발생비[건/10만명],3.8
EXT,수산업법 / 발생비[건/10만명],3.8
EXT,산지관리법 / 발생비[건/10만명],3.6
EXT,여신전문금융업법 / 발생비[건/10만명],3.6
EXT,직권남용 / 발생비[건/10만명],3.6
EXT,공중위생관리법 / 발생비[건/10만명],3.4
EXT,마약류관리에 관한법률(대마) / 발생비[건/10만명],3.4
EXT,공인중개사법 / 발생비[건/10만명],3.3
EXT,대부업 등의 등록 및 금융이용자 보호에 관한법률 / 발생비[건/10만명],3.2
EXT,수산자원관리법 / 발생비[건/10만명],3.2
EXT,가정폭력범죄의 처벌등에 관한특례법 / 발생비[건/10만명],3.1
EXT,공직선거법 / 발생비[건/10만명],3.1
EXT,간음 / 미상검거인원[명],3.0
EXT,강간등살인 / 검거건수[건],3.0
EXT,강간등살인 / 발생건수[건],3.0
EXT,강간등상해 / 여자검거인원[명],3.0
EXT,강도강간/강제추행 / 검거건수[건],3.0
EXT,강도강간/강제추행 / 발생건수[건],3.0
EXT,건강기능식품에 관한법률 / 법인[개],3.0
EXT,결혼중개업의 관리에 관한법률 / 법인[개],3.0
EXT,고용보험법 / 미상검거인원[명],3.0
EXT,과실치사상 / 법인[개],3.0
EXT,과실치상 / 법인[개],3.0
EXT,국가기술자격법 / 미상검거인원[명],3.0
EXT,기타 / 남자검거인원[명],3.0
EXT,도로교통법(무면허운전) / 미상검거인원[명],3.0
EXT,도로교통법(음주운전) / 미상검거인원[명],3.0
EXT,도주와범인은닉 / 법인[개],3.0
EXT,방화치사 / 여자검거인원[명],3.0
EXT,보험사기방지특별법 / 법인[개],3.0
EXT,산림자원의 조성 및 관리에 관한법률 / 미상검거인원[명],3.0
EXT,살인(기수) / 법인[개],3.0
EXT,"살인(미수, 예비, 음모, 방조) / 법인[개]",3.0
EXT,수도법 / 미상검거인원[명],3.0
EXT,수산자원관리법 / 법인[개],3.0
EXT,스토킹범죄의처벌등에관한법률 / 법인[개],3.0
EXT,실화 / 미상검거인원[명],3.0
EXT,아동·청소년의성보호에관한법률(성착취물등) / 미상검거인원[명],3.0
EXT,영유아보육법 / 미상검거인원[명],3.0
EXT,영유아보육법 / 법인[개],3.0
EXT,예비군법 / 여자검거인원[명],3.0
EXT,유기치사 / 미상검거인원[명],3.0
EXT,유기치상 / 검거건수[건],3.0
EXT,유기치상 / 검거인원[명],3.0
EXT,유기치상 / 발생건수[건],3.0
EXT,일수와수리에관한죄 / 여자검거인원[명],3.0
EXT,주차장법 / 미상검거인원[명],3.0
EXT,체포치상 / 검거건수[건],3.0
EXT,체포치상 / 발생건수[건],3.0
EXT,침입절도 / 미상검거인원[명],3.0
EXT,카메라등 이용촬영 / 법인[개],3.0
EXT,폭행치상 / 미상검거인원[명],3.0
EXT,풍속범죄 / 법인[개],3.0
EXT,허위영상물편집·반포등 / 미상검거인원[명],3.0
EXT,유사수신행위의 규제에 관한법률 / 발생비[건/10만명],2.9
EXT,폭행치상 / 발생비[건/10만명],2.9
EXT,인장 / 발생비[건/10만명],2.7
EXT,공유재산 및 물품관리법 / 발생비[건/10만명],2.6
EXT,화물자동차 운수사업법 / 발생비[건/10만명],2.6
EXT,교통방해 / 발생비[건/10만명],2.5
EXT,"폭력행위등(손괴,강요,주거침입등) / 발생비[건/10만명]",2.4
EXT,업무상과실치사 / 발생비[건/10만명],2.3
EXT,직무유기 / 발생비[건/10만명],2.3
EXT,체포와 감금 / 발생비[건/10만명],2.3
EXT,국토의계획 및 이용에 관한법률 / 발생비[건/10만명],2.2
EXT,선박안전법 / 발생비[건/10만명],2.2
EXT,감금 / 발생비[건/10만명],2.0
EXT,감금치사 / 검거인원[명],2.0
EXT,감금치사 / 여자검거인원[명],2.0
EXT,감염병의 예방 및 관리에 관한법률 / 미상검거인원[명],2.0
EXT,강도강간/강제추행 / 검거인원[명],2.0
EXT,강도강간/강제추행 / 남자검거인원[명],2.0
EXT,강도치상 / 여자검거인원[명],2.0
EXT,건강기능식품에 관한법률 / 미상검거인원[명],2.0
EXT,게임산업진흥에 관한법률 / 법인[개],2.0
EXT,공유재산 및 물품관리법 / 법인[개],2.0
EXT,공중밀집장소 추행 / 발생비[건/10만명],2.0
EXT,국가보안법 / 법인[개],2.0
EXT,국민체육진흥법 / 미상검거인원[명],2.0
EXT,기타 / 미상검거인원[명],2.0
EXT,도로교통법(사고후미조치) / 법인[개],2.0
EXT,도박 / 법인[개],2.0
EXT,도박과 복표 / 법인[개],2.0
EXT,방화 / 미상검거인원[명],2.0
EXT,방화 / 발생비[건/10만명],2.0
EXT,배임수재 / 법인[개],2.0
EXT,변호사법 / 법인[개],2.0
EXT,비밀침해 / 법인[개],2.0
EXT,성매매알선 등 행위의 처벌에 관한법률 / 법인[개],2.0
EXT,신용정보의 이용 및 보호에 관한법률 / 법인[개],2.0
EXT,예비군법 / 미상검거인원[명],2.0
EXT,위험물안전관리법 / 미상검거인원[명],2.0
EXT,유기치상 / 여자검거인원[명],2.0
EXT,인신매매 / 남자검거인원[명],2.0
EXT,인신매매 / 여자검거인원[명],2.0
EXT,일반방화 / 미상검거인원[명],2.0
EXT,총포·도검·화약류등의 안전관리에 관한법률 / 미상검거인원[명],2.0
EXT,학원의 설립운영 및 과외교습에 관한법률 / 미상검거인원[명],2.0
EXT,학원의 설립운영 및 과외교습에 관한법률 / 법인[개],2.0
EXT,화재의예방및안전관리에관한법률/소방시설설치및관리에관한법률 / 미상검거인원[명],2.0
EXT,화재의예방및안전관리에관한법률/소방시설설치및관리에관한법률 / 발생비[건/10만명],2.0
EXT,약사법 / 발생비[건/10만명],1.9
EXT,일반방화 / 발생비[건/10만명],1.9
EXT,건설산업기본법 / 발생비[건/10만명],1.8
EXT,불법사용 / 발생비[건/10만명],1.8
EXT,낚시관리 및 육성법 / 발생비[건/10만명],1.7
EXT,촬영물등이용협박·강요 / 발생비[건/10만명],1.7
EXT,강도 / 발생비[건/10만명],1.6
EXT,살인 / 발생비[건/10만명],1.6
EXT,성적목적의 장소침입 / 발생비[건/10만명],1.6
EXT,자본시장과 금융투자업에 관한법률 / 발생비[건/10만명],1.5
EXT,범죄수익은닉의 규제 및 처벌등에 관한법률 / 발생비[건/10만명],1.4
EXT,부정경쟁방지 및 영업비밀 보호에 관한법률 / 발생비[건/10만명],1.4
EXT,아동·청소년의 성보호에 관한법률(성매수등) / 발생비[건/10만명],1.3
EXT,가축분뇨의 관리 및 이용에 관한법률 / 발생비[건/10만명],1.1
EXT,산림자원의 조성 및 관리에 관한법률 / 발생비[건/10만명],1.1
EXT,허위영상물편집·반포등 / 발생비[건/10만명],1.1
EXT,가정폭력범죄의 처벌등에 관한특례법 / 미상검거인원[명],1.0
EXT,감금치사 / 검거건수[건],1.0
EXT,감금치사 / 발생건수[건],1.0
EXT,감염병의 예방 및 관리에 관한법률 / 발생비[건/10만명],1.0
EXT,"강간등(강간,준강간,간음,강제추행,준강제추행) / 미상검거인원[명]",1.0
EXT,결혼중개업의 관리에 관한법률 / 미상검거인원[명],1.0
EXT,공연음란 / 법인[개],1.0
EXT,공유재산 및 물품관리법 / 미상검거인원[명],1.0
EXT,근로자 퇴직급여 보장법 / 미상검거인원[명],1.0
EXT,내란의죄 / 미상검거인원[명],1.0
EXT,내란의죄 / 법인[개],1.0
EXT,도로교통법(음주측정거부) / 미상검거인원[명],1.0
EXT,물환경보전법 / 발생비[건/10만명],1.0
EXT,배임증재 / 미상검거인원[명],1.0
EXT,배임증재 / 법인[개],1.0
EXT,범죄수익은닉의 규제 및 처벌등에 관한법률 / 미상검거인원[명],1.0
EXT,불법사용 / 법인[개],1.0
EXT,사행행위 등 규제 및 처벌특례법 / 법인[개],1.0
EXT,"살인(미수, 예비, 음모, 방조) / 발생비[건/10만명]",1.0
EXT,선박직원법 / 미상검거인원[명],1.0
EXT,성적목적의 장소침입 / 미상검거인원[명],1.0
EXT,성적목적의 장소침입 / 법인[개],1.0
EXT,손괴치상 / 검거건수[건],1.0
EXT,손괴치상 / 검거인원[명],1.0
EXT,손괴치상 / 남자검거인원[명],1.0
EXT,손괴치상 / 발생건수[건],1.0
EXT,수뢰 / 발생비[건/10만명],1.0
EXT,수산자원관리법 / 미상검거인원[명],1.0
EXT,유가증권·인지·우표 / 법인[개],1.0
EXT,유기치상 / 남자검거인원[명],1.0
EXT,인장 / 법인[개],1.0
EXT,중대재해처벌등에관한법률 / 미상검거인원[명],1.0
EXT,체포치상 / 여자검거인원[명],1.0
EXT,총포·도검·화약류등의 안전관리에 관한법률 / 발생비[건/10만명],1.0
EXT,통신매체 이용음란 / 법인[개],1.0
EXT,통신비밀보호법 / 법인[개],1.0
EXT,통화 / 미상검거인원[명],1.0
EXT,통화 / 발생비[건/10만명],1.0
EXT,특가법(도주차량) / 법인[개],1.0
EXT,특수강도강간등 / 여자검거인원[명],1.0
EXT,"폭력행위등(손괴,강요,주거침입등) / 법인[개]",1.0
EXT,화재로 인한 재해보상과 보험가입에 관한법률 / 여자검거인원[명],1.0
EXT,관세법 / 발생비[건/10만명],0.9
EXT,농지법 / 발생비[건/10만명],0.9
EXT,도시 및 주거환경정비법 / 발생비[건/10만명],0.9
